MC_id,success,message,final_storage,total_runoff,total_AET,theta_top_final,theta_bottom_final,layer1_thetas,layer1_thetar,layer1_alpha,layer1_N,layer1_Ksat,layer2_thetas,layer2_thetar,layer2_alpha,layer2_N,layer2_Ksat,layer3_thetas,layer3_thetar,layer3_alpha,layer3_N,layer3_Ksat,layer4_thetas,layer4_thetar,layer4_alpha,layer4_N,layer4_Ksat,layer5_thetas,layer5_thetar,layer5_alpha,layer5_N,layer5_Ksat,layer6_thetas,layer6_thetar,layer6_alpha,layer6_N,layer6_Ksat,layer7_thetas,layer7_thetar,layer7_alpha,layer7_N,layer7_Ksat,layer8_thetas,layer8_thetar,layer8_alpha,layer8_N,layer8_Ksat
30,True,The solver successfully reached the end of the integration interval.,852.1568895325213,2993.1160864897747,0.6046139139892439,0.4275454966006779,0.4317914006858863,0.42774878430118896,0.1025317375670272,0.5194166509477618,1.4297993607952242,0.1177893622681955,0.42625813790313927,0.12077837379547135,0.5929564689319563,1.3119844325023002,0.11823650485981274,0.42865192901422666,0.11463756963482176,0.6393651224699625,1.3072077735683214,0.11815515002994122,0.4382756049057943,0.10923849670059704,0.7009608149689741,1.4009093260133778,0.21905349808184835,0.41932360469571583,0.09680747817109132,0.5829848527165301,1.4019128999995676,0.12974308420835817,0.4028126963872799,0.10647811284048427,0.702062508341076,1.3802308877266973,0.050924939063133993,0.4295773627677233,0.10756094013137764,0.6480958276747628,1.3240091421754585,0.02294523119266251,0.4317914006858863,0.10213389093401383,0.5030278661639501,1.4005443864426403,0.014005348445535646
31,True,The solver successfully reached the end of the integration interval.,840.4175954174194,2819.5025217109414,0.7582529119771542,0.43332466927817054,0.4244529481237198,0.43351201015322854,0.10717588908950326,0.5495248423912439,1.346619096058718,0.11787294177362913,0.424586735759306,0.1047036573625972,0.5276428392261027,1.4051313305673043,0.11809027394513123,0.4014244785820201,0.09921133497880003,0.7832754021896279,1.4207113335083568,0.1173881878794714,0.41882863966122585,0.10191398751934365,0.5555112505577879,1.3639928563716515,0.21926169743161036,0.41395644348496413,0.10684568284326773,0.4246207845436574,1.3991468018520863,0.13005106055111312,0.40324425563406363,0.10026800848430739,0.501107875115764,1.3684411605884885,0.050948538570387294,0.42406717918728026,0.10366200130528969,0.391800252844172,1.403256001968524,0.0229877097382553,0.4244529481237198,0.11113533437726532,0.5561814488161745,1.3601639611532508,0.013978971507661232
32,True,The solver successfully reached the end of the integration interval.,836.0712273566577,2867.294113043231,0.7118392989310042,0.4336110215718555,0.41279283884214174,0.43377796884399644,0.11982710970624808,0.6615784017151196,1.429151664989606,0.11767377206232389,0.41945494168997893,0.09362526767482494,0.7355083556487705,1.3221245990185138,0.118106865674158,0.42382096694504906,0.12362344618761006,0.5465083169836129,1.3946187494620719,0.11762011714075218,0.411720727774528,0.1089488545842937,0.5270617062495003,1.4604251652987081,0.21839630535236287,0.4280796582196544,0.1110059746589648,0.5606776450024579,1.3953124083345356,0.129395678430879,0.416971294107441,0.11267437720836798,0.6034858528338887,1.3430407713748636,0.051020553475312154,0.4230869702757358,0.10236203452022195,0.5999339361227154,1.364363700922318,0.023071013621341552,0.41279283884214174,0.11253501133967864,0.659369583304856,1.4369487755040855,0.013973714057754584
33,True,The solver successfully reached the end of the integration interval.,857.8861409363853,2531.411427861607,1.051038352549979,0.43210535216196677,0.4406440536067085,0.43231402105113614,0.1193865659031357,0.43456095784603277,1.3775614576740671,0.11833492676943737,0.4181899953713921,0.11252876368082332,0.6375139896794231,1.3395624957761065,0.11794729770162532,0.43990373510847236,0.11710199058617447,0.8322962140963412,1.3919182679200217,0.11805739582462749,0.4164710704661403,0.10529966934969258,0.6877852734273527,1.3491228617449569,0.21908408566550622,0.41894288862623247,0.1143367459303903,0.5164483626437874,1.3968596128625568,0.13026016371272417,0.4018411214964058,0.1073767848916485,0.36721072223519474,1.3309480183412608,0.05113810454813045,0.43744432154686785,0.09815393982548215,0.43022175274342955,1.4159075182449994,0.023021431941301237,0.4406440536067085,0.10226429726344671,0.5779331688357728,1.3588176988485428,0.013983595189934533
34,True,The solver successfully reached the end of the integration interval.,844.0364021177644,2952.999455368803,0.6514255437520896,0.4303646996954903,0.415752044877336,0.4305358390868372,0.10562708799131468,0.6210369621261588,1.3553682583406859,0.11790406289791591,0.41813031154196434,0.10632539992548093,0.7579398853730012,1.3701608140124149,0.11793999993122525,0.4181429226023122,0.10065478550070694,0.5648261354127191,1.3707833952082369,0.11816238508707498,0.4369677940019512,0.10322012975228913,0.6141932991686296,1.4562494618721624,0.2200312575118979,0.4321852291738548,0.10467109319647,0.6488214720989113,1.390236579381808,0.1303636592047293,0.4155836457789602,0.08978092078724023,0.7143220829137853,1.307372482090503,0.05114675467848185,0.4305531479469866,0.10055327004790403,0.6842679759987434,1.4072896763369236,0.0229954441596361,0.415752044877336,0.1036397513229597,0.5317079658686388,1.3787295631125425,0.014008066078049268
35,False,Required step size is less than spacing between numbers.,833.9569660519928,2037.966760198057,0.7466944685346736,0.42644863196486216,0.4252636635505824,0.4330849845672288,0.11060724094104082,0.4452560684263163,1.3683676091176264,0.1180587079911733,0.42762723535072295,0.0984305237100597,0.622678335138487,1.3685003115083154,0.11760431322880606,0.42196788514296457,0.108679050353652,0.6123604433823777,1.3777195458451466,0.11725397701533989,0.41507888921073544,0.10208410972441931,0.5820566698663597,1.4237037992893908,0.21881628712059065,0.41750808641368564,0.11768349613289797,0.5417487985094721,1.3480615004052852,0.12986695314014088,0.41256292718426646,0.10293880847355022,0.683944234310871,1.411335712706496,0.05107141249518502,0.42182418014408707,0.10828122372186116,0.65730808906642,1.3611751110156,0.023001156041900277,0.4252636635505824,0.10652905496420986,0.5919251973942508,1.3533405571078627,0.014013615748648818
36,True,The solver successfully reached the end of the integration interval.,839.7071027370506,3025.8860302087255,0.5732960454914707,0.44281868076048186,0.41465124082409033,0.442982660595922,0.11426767890949457,0.6699965708868315,1.3689639907093247,0.11782614657301434,0.43141737983849493,0.11320252896295926,0.995612211386031,1.3720168600764502,0.11809582270181773,0.4218151795720529,0.11066781308118247,0.48283244618128607,1.4460815517233592,0.11801177657978554,0.4261273311982252,0.10679938980612455,0.5370944972187951,1.364973075912455,0.21816894758340294,0.41353063426987213,0.11147421814861835,0.8366199638709014,1.3496607400924228,0.13004927202709646,0.40326441489828824,0.10621302478884372,0.8207130593385363,1.3813218962701164,0.05108887499792034,0.43425046056191324,0.10588868952494278,0.6370027425150538,1.396197044928865,0.02299467077418795,0.41465124082409033,0.11210654828686137,0.5748400537232653,1.434876516930387,0.014039065576925476
37,True,The solver successfully reached the end of the integration interval.,847.4525479430504,2921.1702719708874,0.6919501444001797,0.42156951220252525,0.42145194331210123,0.4217507205891234,0.1208402299987869,0.5349123237349894,1.3963906801037531,0.11791023721254022,0.4302999369734256,0.1086689581673584,0.7693026083204987,1.3536669047644907,0.11790605439457055,0.4260703272795934,0.09088162821282732,0.6030857632956491,1.3669784244655123,0.11811015094722499,0.4449417975894175,0.1110471735025738,0.5633316125644285,1.397767511843074,0.21829281009524265,0.41779019059735295,0.09490723571269179,0.5915147744973485,1.39176881085994,0.12993922742434927,0.4185795878834899,0.08565832866090213,0.781594248307892,1.4278103416092922,0.0510991359178049,0.42438571087093346,0.10352803993558375,0.8558958666690791,1.4008239940542968,0.023089972305373734,0.42145194331210123,0.10536701175465851,0.7622167077315851,1.3439105719518838,0.013941645379800784
38,True,The solver successfully reached the end of the integration interval.,846.9185486571253,2970.79564182129,0.6487506021459543,0.41723664463268306,0.4182455155766006,0.4174016226691568,0.09516194002076761,0.6258104355217312,1.3251693093367276,0.11829433977918265,0.43865579246360953,0.11178218810098497,0.574367666061048,1.3979144589736214,0.11822616253562826,0.4224068782741438,0.11636620362762437,0.4981147506029208,1.3626165259331358,0.11800375158494326,0.4166504005433803,0.10130239397796059,0.5318380106913558,1.3358914504142803,0.21918640490616814,0.42202871973500633,0.1048812226449273,0.8848749810001774,1.365897272630255,0.13035492228978066,0.41396374729899743,0.10647736248220674,0.4335456532057534,1.3969857807220893,0.05116677295458846,0.4480567643891789,0.10487996324935739,0.5561703852727433,1.4615178487177751,0.023045989193557208,0.4182455155766006,0.11107978046028492,0.5017207684814324,1.386957819468949,0.01402203864590043
39,True,The solver successfully reached the end of the integration interval.,842.2785407412706,2909.4054420555817,0.6930316399830687,0.43469322287923423,0.41308753758153793,0.43487706047535274,0.11754167414307298,0.5862634916291185,1.4262342280209963,0.11801221283394434,0.43362650276022885,0.1145015475562369,0.5669925707749749,1.3334460217340776,0.11820046487266911,0.4221722296271019,0.11001308105220146,0.7149809565131758,1.4047212253256607,0.11820907769030845,0.41421094622671567,0.10400459145480181,0.4343855377084999,1.4257187051475133,0.21906080137414932,0.4218284165812902,0.12579163578161864,0.49146872457195717,1.471524705596821,0.1298848556012493,0.4168837155287632,0.09650104384446853,0.7092075005434078,1.3682726860763066,0.050913853745156085,0.43870853463288173,0.10810788760300251,0.5749389091321129,1.4235958216160476,0.022974544746388093,0.41308753758153793,0.11239509729460717,0.8499648827874887,1.334260547366582,0.01400023658751476
40,True,The solver successfully reached the end of the integration interval.,851.1503755333734,2779.8602867593268,0.8260186336909814,0.4163262140056454,0.42759274637102573,0.416474669342033,0.1068384370406494,0.6908549814175691,1.3569887288808262,0.11867281794275943,0.4441474451794532,0.11327498569277823,0.685499408679227,1.3595489157246792,0.11811535868933493,0.42729653322684863,0.10492563620048591,0.5592665059656352,1.3074392919443016,0.11792678427494341,0.427195220569195,0.10459475810504065,0.5517056224876489,1.4089670398822591,0.21801600852676295,0.42423936643052923,0.1011113114118991,0.6286765637156809,1.4081635743485958,0.12975050723977422,0.41540017691333847,0.1147134294274953,0.7370521912435548,1.3608965282081131,0.051218686644223625,0.42672779806480493,0.10567788278035585,0.5112631246310976,1.389434381495293,0.023031325894120096,0.42759274637102573,0.10765040692455805,0.5487565652260205,1.4142833905266412,0.013987177864670106
41,True,The solver successfully reached the end of the integration interval.,841.124159468735,2989.2113385421862,0.6063315105089196,0.42767329052826986,0.4213890550934428,0.4278479580925211,0.10850172410164335,0.5990919738192497,1.367968739576117,0.11786954652749367,0.4361741486083756,0.11759335977217027,0.6790419925079991,1.395078648567898,0.11793495241084408,0.43321480230659687,0.11040031669941243,0.679597291059289,1.4303726940188657,0.11790081705577611,0.4193541929832087,0.09774675095250576,0.6882946485352295,1.3868242565063136,0.21875936406256716,0.4250293122398937,0.10516659306748957,0.5958809757652505,1.4069601015276922,0.1300609590261469,0.4141851612073804,0.09978551466573055,0.7103979449063861,1.3985146907832886,0.050921886644060665,0.4119729391131089,0.10829018686263416,0.5853686287012596,1.3536090267175713,0.023082828316930492,0.4213890550934428,0.09971405296866212,0.7561034923186182,1.444282010460838,0.013964246187188546
42,True,The solver successfully reached the end of the integration interval.,854.7284544384684,3061.126771004003,0.5592722008362634,0.4232681283283994,0.43261601679561273,0.4234302358081256,0.1105630878583891,0.6672932587853654,1.4076097142849455,0.11832675154622913,0.4353545688316048,0.10218891330315376,0.808297945568828,1.381404919930663,0.11736334062652438,0.4177033190244708,0.10076337523889457,0.8034522108221339,1.358100789914684,0.11803695782027804,0.4122419524841999,0.10662327331985237,0.6306653232515652,1.3036832716765312,0.21941677197754428,0.42878424761126605,0.10513903859084418,0.5667818839294629,1.4089511773297323,0.130135753083329,0.41869667608362554,0.10676214605275267,0.4909722978141428,1.3356551015220781,0.05093713408033252,0.4293681974317595,0.1217512967853271,0.378807354243108,1.4336347002297642,0.02303900065775637,0.43261601679561273,0.10630353738957395,0.44558360752107184,1.4726202343263775,0.014005570903032005
43,True,The solver successfully reached the end of the integration interval.,829.1413824826334,3031.6620293516107,0.5901191371495902,0.43986933470974887,0.4097332895480851,0.440027943959964,0.1200953897433152,0.6637835202676423,1.3519338291471479,0.11794222914356679,0.4187776650382245,0.11980768373207164,0.6651640965307237,1.4211191736516107,0.11853146260060851,0.41824361301565116,0.11057795742633766,0.5823134544766,1.4092998110121708,0.11779327986457738,0.420312361168428,0.1110733837204839,0.788065901558124,1.3826500127938421,0.21961682114246822,0.4158135855056357,0.1015055613494715,0.5286143882154739,1.33708310329289,0.12974294202704784,0.4064394782458241,0.10082015482354087,0.6395934551855548,1.3606487115771644,0.0510872913147829,0.4179174110602538,0.11266809629503388,0.5775188179940504,1.480894346831496,0.02298277857651094,0.4097332895480851,0.11552123021467134,0.5173508688149636,1.35780605635804,0.013980690939405101
44,True,The solver successfully reached the end of the integration interval.,840.1454252980332,3040.7795664989035,0.5559538962112988,0.4298064766407941,0.41917931245336276,0.4299374444859171,0.10715229312539756,0.801813512051714,1.3568289969303604,0.11830850341130267,0.4259148064844101,0.10691451784490189,0.7545226698053411,1.345544364612839,0.11799417890275044,0.4354886644506066,0.09852988151527245,0.7673346672429903,1.3134834447344244,0.11801703251624344,0.4233616412813664,0.09301860904097967,0.549748231208032,1.3701981503370164,0.21942386155715368,0.42484730142384136,0.11391919385511516,0.5436959456090313,1.4168989138551167,0.1300726345691789,0.41131101521675395,0.0976190103758597,0.7423406347600029,1.418781662604366,0.05111057095864042,0.4182474657956085,0.08448765283715123,0.48232035242558363,1.4041081667226036,0.02311518933312708,0.41917931245336276,0.10390496339273879,0.5197462037670316,1.370804620170957,0.014007319206135087
45,True,The solver successfully reached the end of the integration interval.,855.9003679378792,3058.421222371967,0.5532053225065874,0.4392919101395213,0.43224284729674306,0.4394559465102478,0.11578050505847076,0.673859584380665,1.3923144839413204,0.11800438594907721,0.4260098373958954,0.11403757812006016,0.5871618332689348,1.3616804520358223,0.11814768848418365,0.4168147849396501,0.10794071445759842,0.6105126833171296,1.404047187907917,0.11763453782757222,0.4134818745988842,0.10826235189418898,0.6841264507506994,1.4365347665435388,0.21820059735601982,0.42147114505088606,0.09899026927711832,0.786980227697044,1.3534759500742513,0.1298417507860686,0.4184663127000234,0.09233996301734158,0.703702597682064,1.3818151420462106,0.0505860979966638,0.4336293745947297,0.10287607552040513,0.6193270226925192,1.4474779366024735,0.022949112096416306,0.43224284729674306,0.11849596448771829,0.6942620744882223,1.4249540476378701,0.014046067186396732
46,True,The solver successfully reached the end of the integration interval.,863.9384118399835,2854.6830449883955,0.7588689503990957,0.43440932234591945,0.43099440172547065,0.43460005674491425,0.10883594447152692,0.5536776988103733,1.3863581454961031,0.11801658609715329,0.421885333709958,0.11868981965949858,0.7533046577862107,1.3479537818533533,0.11756133723471932,0.4333569694665114,0.0949861179421878,0.8632920358817961,1.399111460012568,0.11795229915290886,0.42071684057699943,0.09915107391181444,0.5835638678112912,1.4389671717409536,0.21927789094845515,0.43057213288963947,0.11632477012469998,0.656485961196281,1.4008138323185184,0.12978789626675746,0.4352874959368944,0.09913043246090021,0.7719086522251813,1.4227973891006125,0.05091567100238816,0.44053735248221887,0.10516863817595912,0.6447488398783164,1.3863754328624938,0.02291035910634549,0.43099440172547065,0.11078330957587224,0.648269006431581,1.3816169725112135,0.01400551700564846
47,True,The solver successfully reached the end of the integration interval.,840.3117083489986,3015.7600762910165,0.5960298391245671,0.42562895438775616,0.41281396114415386,0.4258096620189324,0.11916659832906781,0.557348207093387,1.4028915259945733,0.11793965833354948,0.44239218994765483,0.11224298643347431,0.6824398038871111,1.3473176784470515,0.11785567652876017,0.4159184730745757,0.09871724157555926,0.45434102094085116,1.3828961778869375,0.11818061654442785,0.42306046310332246,0.10694725159784171,0.6706893565892418,1.3904581934275149,0.21911524552043343,0.41972869470466206,0.11022158902166294,0.6671888957444932,1.3230388078015023,0.13018213562473413,0.4077417756365103,0.10003056673460187,0.7198655372921693,1.4327298952152792,0.051138688530994666,0.4398429474460389,0.1220656733398139,0.44722800569655374,1.4115683540236472,0.023074542278079015,0.41281396114415386,0.1033140412506297,0.6180012528321397,1.4095720081166825,0.013960217785956741
48,True,The solver successfully reached the end of the integration interval.,833.7953483696531,3032.7696564983653,0.5602424471477956,0.4238553604607232,0.4195876733113187,0.42400955997514306,0.11147926058460354,0.6663477572022012,1.350491757270931,0.11817420498301216,0.41585613405021776,0.10389478698106301,0.5270767027754417,1.3671492749606313,0.11816114837099434,0.4348449886073687,0.10080535056843937,0.6403608535326935,1.3893199382751478,0.1183507558978836,0.39727597916942103,0.08372922088994197,0.6698093905699892,1.4027993246954527,0.21958102384830666,0.422341604358922,0.10160789228485648,0.6641188248740217,1.33690396844026,0.13038233704651078,0.40645725658870985,0.10724173602832578,0.6861076757906432,1.4534666476487588,0.05095047667670474,0.42280420476692415,0.10558166256037951,0.6363412821187803,1.3738114747326569,0.02303690189959927,0.4195876733113187,0.10596225164697523,0.6531325380037595,1.3981665307861104,0.01401462719425421
49,True,The solver successfully reached the end of the integration interval.,832.6639455045257,2912.2631593806445,0.6866488098805561,0.42113803494327184,0.4126376141551732,0.42130497691264135,0.10443049237047398,0.6545331691271727,1.4084358448631429,0.11793066435355376,0.44112718271234724,0.11423463876725264,0.6128174876771405,1.3844396357442779,0.11824803148441809,0.4228508190864417,0.10947656399206736,0.6064243399673901,1.3588021150664065,0.11765737731310358,0.4328781269540462,0.1241320240152104,0.5374223778665729,1.4745531639187421,0.21874544431217802,0.42477789902977475,0.1097583843663487,0.6850807517711112,1.3728657552566115,0.13013363727854252,0.40623063286376365,0.09794112746179809,0.7850101120624949,1.4251085450948857,0.05085977765666496,0.4104220184237286,0.11732634358094614,0.40687394068373883,1.369092666610061,0.02303025726649431,0.4126376141551732,0.1036760187071084,0.4803767822581318,1.4022103780175876,0.014018164463751124
50,True,The solver successfully reached the end of the integration interval.,848.4662364322897,2963.6200745409897,0.6541224228848171,0.43570591126813263,0.4305723578724039,0.4358738505011574,0.11290683017516921,0.60335086459904,1.2995470203173052,0.11777829804169651,0.43236314052587616,0.12675980390004704,0.5685021652677642,1.2655250496640171,0.1178215341885161,0.41566546103044777,0.0982456836648152,0.6180133799133805,1.3790009866409034,0.11798067393059615,0.4214095365286684,0.11623838938645187,0.5363911584471831,1.3439468927834712,0.21925599323699005,0.40711719391618223,0.10372886614500623,0.545653285155606,1.3982831385805952,0.13040518991746197,0.41835067016126765,0.10759065905272591,0.6269402521163987,1.468904711518693,0.05112030195564667,0.4151734683443596,0.09774491990547665,0.6467994370673633,1.4229028865626858,0.02301850314444803,0.4305723578724039,0.11981799640210081,0.46241978532591527,1.360850429620767,0.014064792404044086
51,True,The solver successfully reached the end of the integration interval.,829.9833710944167,2929.129815444391,0.6773053843888137,0.42181786778729685,0.41080201456419774,0.4219883241693717,0.11253321218595508,0.6009600936716273,1.380870217912017,0.11817030300694296,0.42060564542044526,0.12867065989602208,0.6659530951112184,1.383683370355078,0.11768705938584162,0.4121461523681685,0.11025253185687289,0.4814719313605469,1.3610857093368438,0.11797292590771098,0.4171455672866136,0.10813256750429412,0.5756277267863191,1.3576216720952834,0.21912332344088892,0.4246580089609797,0.09905308441339566,0.6382129815434946,1.380860910706227,0.12988683429761014,0.411031611748108,0.09959903639583431,0.7126953220146371,1.3860668612446747,0.05083564816394234,0.41934461365659614,0.0928844457738711,0.6026230697266077,1.4050079279797678,0.0230382453297509,0.41080201456419774,0.10540483257082414,0.5800362228862805,1.3676334969110435,0.013991855054320847
52,True,The solver successfully reached the end of the integration interval.,845.0531501265348,2983.3150469065613,0.6297370329526328,0.421084234398107,0.4277133146892358,0.4212368951693138,0.11538919278417241,0.6907589172508866,1.3996505558595946,0.11802521167947531,0.4393261780817874,0.11744943695142529,0.473430709865332,1.3924897046597238,0.11811707343203277,0.4241871826651151,0.10966196078684107,0.733900202605725,1.3784876287468788,0.11803575051386625,0.4173238215970242,0.13119814775827907,0.6145515490440371,1.3946155027693965,0.2198392767438273,0.4221159912487884,0.11639365292654483,0.6581237764101717,1.3746642539277885,0.12969729352347595,0.4093385226232807,0.10137018209925341,0.6713615817250856,1.3769708516050878,0.05088948469895672,0.4185205019103566,0.11003552570666089,0.4683149670332196,1.344321236911044,0.022978621410631596,0.4277133146892358,0.1067772090412621,0.6705218714870035,1.3919899270225617,0.013964689084468846
53,True,The solver successfully reached the end of the integration interval.,835.5927661836517,2981.250155649155,0.617744530774651,0.4226520320624871,0.4156774143612027,0.42281933631611907,0.09963499963588596,0.6821271419715916,1.4270244299413084,0.11834822315672361,0.42209938228147964,0.11237454571460286,0.6039090345991773,1.3196670556543548,0.11814772241322226,0.4166017569850445,0.10949915239286041,0.7029206124818266,1.3994709084086112,0.11797390777064161,0.4316129384090296,0.09600880140675525,0.70021740840289,1.3921247253126063,0.21848042393288053,0.4199482019007549,0.1150681130368737,0.5197489842128182,1.401926196064225,0.12965854935352444,0.40778015802156414,0.10851343010476033,0.6348474559407251,1.4594275775279346,0.05100300316160207,0.42119537241435173,0.09335266016063995,0.4586451680717378,1.391974973637848,0.02301930644061839,0.4156774143612027,0.10515544788150881,0.43007024070817634,1.3947308480729717,0.013942387427509452
54,True,The solver successfully reached the end of the integration interval.,842.4104002568679,3040.6014782252423,0.5759648013941305,0.42494455174337176,0.4289726946540373,0.42506031401340033,0.1295085094233012,0.8194488514870051,1.3516885889449153,0.11797631741071615,0.4085279470557602,0.11589076203198924,0.6247258217374296,1.3891240153991948,0.11792625433489304,0.41518024974959783,0.11600793349551006,0.6978580328369439,1.3937760923766018,0.11816268793111749,0.4284736105665997,0.11749575083289936,0.6415884994800486,1.2651565565462275,0.21948158088191547,0.4149301419726667,0.0920213352238532,0.7041828358531097,1.3531181766916702,0.12981135725961307,0.39785428383059873,0.10174820444769711,0.77236093471083,1.3409563197589538,0.05098908130089455,0.4269775648815887,0.10874982615293748,0.5197602461890234,1.3797444658609463,0.023075371537477442,0.4289726946540373,0.09812923476293524,0.7118636731478697,1.4070728973037432,0.013966923348714166
55,True,The solver successfully reached the end of the integration interval.,831.3617489688443,2855.0985680147514,0.7337194108951548,0.4344861448156637,0.4104558150905129,0.4346998754278744,0.11357388504991975,0.4105043273098145,1.2994257319240863,0.11807506711806993,0.4268516762882487,0.101428638335391,0.5036241157903578,1.4152243297300584,0.11823743555137199,0.4188740432165159,0.10796401338798017,0.5327485886764051,1.374383247211978,0.11776532112360227,0.41572457694938675,0.1172961414325056,0.6680252394398724,1.364172354957841,0.21968089505830868,0.4203570638148388,0.10981284909126195,0.5944312493556105,1.3951744806877042,0.13026665064371373,0.41904678314148475,0.10478548168414537,0.5988435017581036,1.4171316691985858,0.050952594788753414,0.4102900720935046,0.11142417011243316,0.5192377279110507,1.3894860696838691,0.023032750173200358,0.4104558150905129,0.10531280920869514,0.7308894591014965,1.3631299291408165,0.014005013629798158
56,False,Required step size is less than spacing between numbers.,826.1640106501421,2140.104010879989,0.6610766824065908,0.42449549861802194,0.4239279393828162,0.4327061312759941,0.10626834768624491,0.6023947863654509,1.3091230947548829,0.11779586476754136,0.41333521781939886,0.10789444353521897,0.5625218702019482,1.446637957513343,0.11774513396815989,0.40118975505898785,0.1099257103057093,0.491884620507535,1.362447957979723,0.11831760383480334,0.417048864086398,0.11661168614298995,0.6585757644411114,1.3889776532643097,0.21915938622242506,0.41430859547303606,0.11848225506491952,0.6691197147859953,1.3422258939345697,0.1298494385361713,0.40281728820627394,0.09976984449373816,0.7325892014865559,1.3468100937281757,0.05071791023665116,0.4274764603787375,0.08730685254278547,0.6823543624982388,1.4280775086693274,0.023149661514142165,0.4239279393828162,0.10724286222022583,0.6738622626432471,1.3823959278472635,0.013967273552266221
57,True,The solver successfully reached the end of the integration interval.,855.9591562104239,2995.8976894909,0.613788604892249,0.43627874920002546,0.4401776614507898,0.4364637603130612,0.09693893304829158,0.5988519699644772,1.362331419698313,0.11860550773299794,0.4428196325020464,0.11162062872394093,0.6405333520530053,1.35798753812911,0.1184298250269817,0.4195631469473339,0.11241990463930164,0.6108568727397486,1.413911959489061,0.11795159379634602,0.41967558164904234,0.10467170682167821,0.6043095387967218,1.4105341124352797,0.21888071538051027,0.41680546357729775,0.11541024077738934,0.7720253202487343,1.3682786362618402,0.13025813290770902,0.4097787381751476,0.07875925099397971,0.5650746417412535,1.4012244510902971,0.050975337034771126,0.4145347987762355,0.10305829011248452,0.4932529994167297,1.377854479546464,0.022983296122224876,0.4401776614507898,0.10151595278165824,0.6539868429520689,1.4130253180623706,0.01401098519729657
58,True,The solver successfully reached the end of the integration interval.,847.0164284279455,2815.5614065807276,0.7957900802188282,0.42944927816410877,0.41582552328562983,0.42964150251948036,0.10653982441747654,0.5600447996200759,1.4219189400013705,0.11814348844647501,0.43078462521988853,0.11861380809904833,0.47761576463549266,1.3368341682974656,0.11829658434318645,0.41368019382669763,0.10274720521786113,0.4756024450768494,1.370131257037694,0.11807872574949242,0.43904610089856977,0.1083449411219829,0.4760063921913212,1.3938909107965194,0.21940532615776026,0.4320035581109797,0.11616296596154954,0.5721548429003447,1.4208960507447788,0.1296767115024224,0.4189956745565002,0.10652233591366628,0.6844726260190436,1.3695280635756284,0.05114590817834109,0.43180761862541545,0.09000564922788473,0.38179657592964644,1.389305150158711,0.022972354278217758,0.41582552328562983,0.10344062237452537,0.5886090370212191,1.4635565597566638,0.014037256142785916
59,True,The solver successfully reached the end of the integration interval.,841.6473175123843,2919.923835391888,0.6930605632826194,0.44098840889595625,0.42283661927385907,0.44119156029162226,0.11006018167264876,0.48353056304624425,1.3163074381246134,0.11783971200875315,0.4114354582166426,0.10667022701847889,0.6363955836350836,1.290517500880692,0.11804697869747305,0.4077275251477097,0.10398481101434225,0.6911979892305081,1.4291980826226596,0.11815427524009561,0.41018965986249734,0.1135105264694811,0.5744277400933435,1.4241163167492288,0.21857075621820635,0.4206564727577562,0.10091561832659954,0.9012003833397798,1.351324173595742,0.13023225191932072,0.4131432268509065,0.10628385695944305,0.5576559018998247,1.4240098493679854,0.051009605622824646,0.42489628158827614,0.10704369889926356,0.39794010527756063,1.381665955469716,0.02311768906618796,0.42283661927385907,0.10385981787126393,0.4976968178058546,1.3864043185654098,0.014009216001184478
60,True,The solver successfully reached the end of the integration interval.,838.704872103113,3024.6192936416073,0.5618461350013613,0.4343353739212555,0.4138648247670433,0.4344984846496246,0.11544059952328306,0.6604779829111009,1.3824547750187361,0.11753667466855801,0.4229429107420639,0.11146468468569784,0.7173740115129847,1.3583425201084498,0.11775873967992345,0.4283262232612665,0.1065091059763558,0.6500222087848108,1.4045760389694009,0.11816806882371761,0.42143890945751855,0.1100453749452964,0.6353524057487104,1.3610800547644326,0.2184561996627217,0.4212443012319503,0.09875692172193143,0.48762915647077487,1.3815721571937347,0.13038072061906852,0.4147166964652749,0.10542854653616149,0.7915271418609546,1.3906936297092145,0.050837876421649206,0.42693617269447753,0.09420181394107367,0.5677911870594577,1.4066035237067278,0.022979451778375747,0.4138648247670433,0.10369470942060856,0.8797233075789163,1.3908559028061662,0.01402335742907813
61,True,The solver successfully reached the end of the integration interval.,853.1474030743517,3097.599906879248,0.5126295478684563,0.42829483520010014,0.4303275798308578,0.4283940097365573,0.12268559759372147,0.9970436165976583,1.418885457060101,0.11863615340630707,0.4253381970708151,0.10497672503622997,0.5055237697133106,1.3689374954726048,0.11772408735380196,0.416222184212594,0.11158238515487909,0.6707512914394753,1.4447308420315355,0.11804097083052462,0.42583702833809634,0.11844452751548336,0.7813428029964986,1.3403913255364948,0.2199340318000801,0.43312513768453426,0.09006313921311077,0.704420356521544,1.3632100958947266,0.13028538658336822,0.4146358671990927,0.10688529050317698,0.7107402166194745,1.3486868876350622,0.05120863734033669,0.42686828783538877,0.11463118988453733,0.6360461174056239,1.4180614054393026,0.02306442566782759,0.4303275798308578,0.10827168648901515,0.5652261783930504,1.3778833002783377,0.014042452943835982
